monitorId,attribute1,attribute2,attribute3,attribute4,time
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.paste",1440499578228
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.file.save",1440499578523
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.copy",1440499598910
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.paste",1440499602031
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.file.save",1440499602524
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.delete",1440499605949
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.delete",1440499606103
org.zend.contentAssistMonitor,$Amount,false,$Am,"3657",1440499618354
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.file.save",1440499619165
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.copy",1440500242509
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.copy",1440500242721
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.copy",1440500242884
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.copy",1440500243053
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.copy",1440500243249
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.paste",1440500252959
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.file.save",1440500253463
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.copy",1440500265790
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.copy",1440500266011
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.paste",1440500268899
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.file.save",1440500269244
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.delete",1440500293040
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.delete",1440500293284
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.delete",1440500293479
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.delete",1440500294071
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.copy",1440500296270
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.paste",1440500297237
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.file.save",1440500297585
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.copy",1440500300034
org.zend.contentAssistMonitor,print_r($expression| $return) - standard.php,false,prin,"1377",1440500305933
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.paste",1440500306357
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.file.save",1440500306838
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.file.save",1440500308107
org.zend.contentAssistMonitor,print_r($expression| $return) - standard.php,false,print,"1549",1440500324230
org.zend.contentAssistMonitor,$mailmt4Result,false,$ma,"1259",1440500327796
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.text.goto.lineEnd",1440500329107
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.text.select.lineStart",1440500330272
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.copy",1440500330524
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.paste",1440500332104
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.file.save",1440500332525
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.window.nextEditor",1440500464192
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.copy",1440500511091
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.copy",1440500511259
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.copy",1440500511418
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.cut",1440500521185
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.paste",1440500527520
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.file.save",1440500527843
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.file.save",1440500542472
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.file.save",1440500548332
org.zend.contentAssistMonitor,print_r($expression| $return) - standard.php,false,print,"1043",1440500560853
org.zend.contentAssistMonitor,$mailclient,false,$mai,"1376",1440500565850
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.cut",1440500569479
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.paste",1440500570250
org.zend.contentAssistMonitor,getError() - nusoap_base,false,getE,"2765",1440500587506
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.file.save",1440500588920
org.zend.contentAssistMonitor,echo,false,ec,"876",1440500620371
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.text.select.lineStart",1440500622988
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.copy",1440500623324
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.paste",1440500625464
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.text.goto.lineEnd",1440500627257
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.paste",1440500627714
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.text.goto.lineEnd",1440500629057
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.paste",1440500629480
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.text.goto.lineEnd",1440500630711
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.paste",1440500631152
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.file.save",1440500636492
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.file.save",1440500641467
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.copy",1440500643086
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.copy",1440500696841
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.copy",1440500697035
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.copy",1440500697202
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.paste",1440500705003
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.file.save",1440500705411
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.copy",1440500725151
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.copy",1440500725347
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.copy",1440500725521
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.paste",1440500728682
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.file.save",1440500728992
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.copy",1440500730865
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.copy",1440500731051
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.copy",1440500731226
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.file.save",1440500879455
org.zend.contentAssistMonitor,print_r($expression| $return) - standard.php,false,print,"1315",1440500885211
org.zend.contentAssistMonitor,$account,false,$ac,"516",1440500887979
org.zend.contentAssistMonitor,$accountid,false,$acc,"1687",1440500893590
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.file.save",1440500895838
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.file.save",1440500965852
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.copy",1440500978114
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.copy",1440500978305
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.copy",1440500978500
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.copy",1440500978663
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.copy",1440500978887
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.copy",1440500979064
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.copy",1440500979240
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.copy",1440500979473
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.paste",1440500988262
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.file.save",1440500988679
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.file.save",1440501113796
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.copy",1440501815833
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.copy",1440501815997
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.window.nextEditor",1440501816661
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.paste",1440501817857
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.file.save",1440501818148
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.copy",1440501870335
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.copy",1440501870540
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.paste",1440501872323
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.file.save",1440501872916
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.cut",1440501901452
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.file.save",1440501901918
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.paste",1440501906469
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.file.save",1440501906825
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.cut",1440501951810
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.delete",1440501954633
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.file.save",1440501956086
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.edit.paste",1440501972107
org.zend.commandUsageMonitor,executed,org.eclipse.php.editor,,"org.eclipse.ui.file.save",1440501972588
org.zend.commandUsageMonitor,no handler,org.eclipse.php.editor,There is no handler to execute for command org.eclipse.jdt.debug.ui.commands.ForceReturn,"org.eclipse.jdt.debug.ui.commands.ForceReturn",1440501974574
org.zend.commandUsageMonitor,no handler,org.eclipse.php.editor,There is no handler to execute for command org.eclipse.jdt.debug.ui.commands.ForceReturn,"org.eclipse.jdt.debug.ui.commands.ForceReturn",1440501974574
org.zend.commandUsageMonitor,no handler,org.eclipse.php.editor,There is no handler to execute for command org.eclipse.jdt.debug.ui.commands.ForceReturn,"org.eclipse.jdt.debug.ui.commands.ForceReturn",1440501974574
org.zend.commandUsageMonitor,no handler,org.eclipse.php.editor,There is no handler to execute for command org.eclipse.jdt.debug.ui.commands.ForceReturn,"org.eclipse.jdt.debug.ui.commands.ForceReturn",1440501974574
org.zend.commandUsageMonitor,no handler,org.eclipse.php.editor,There is no handler to execute for command org.eclipse.jdt.debug.ui.commands.ForceReturn,"org.eclipse.jdt.debug.ui.commands.ForceReturn",1440501974574
org.zend.commandUsageMonitor,no handler,org.eclipse.php.editor,There is no handler to execute for command org.eclipse.jdt.debug.ui.commands.ForceReturn,"org.eclipse.jdt.debug.ui.commands.ForceReturn",1440501974574
org.zend.commandUsageMonitor,no handler,org.eclipse.php.editor,There is no handler to execute for command org.eclipse.jdt.debug.ui.commands.ForceReturn,"org.eclipse.jdt.debug.ui.commands.ForceReturn",1440501974575
org.zend.commandUsageMonitor,no handler,org.eclipse.php.editor,There is no handler to execute for command org.eclipse.jdt.debug.ui.commands.ForceReturn,"org.eclipse.jdt.debug.ui.commands.ForceReturn",1440501974575
org.zend.commandUsageMonitor,no handler,org.eclipse.php.editor,There is no handler to execute for command org.eclipse.jdt.debug.ui.commands.ForceReturn,"org.eclipse.jdt.debug.ui.commands.ForceReturn",1440501974575
org.zend.commandUsageMonitor,no handler,org.eclipse.php.editor,There is no handler to execute for command org.eclipse.jdt.debug.ui.commands.ForceReturn,"org.eclipse.jdt.debug.ui.commands.ForceReturn",1440501974575
org.zend.commandUsageMonitor,no handler,org.eclipse.php.editor,There is no handler to execute for command org.eclipse.jdt.debug.ui.commands.ForceReturn,"org.eclipse.jdt.debug.ui.commands.ForceReturn",1440501974575
org.zend.commandUsageMonitor,no handler,org.eclipse.php.editor,There is no handler to execute for command org.eclipse.jdt.debug.ui.commands.ForceReturn,"org.eclipse.jdt.debug.ui.commands.ForceReturn",1440501974575
org.zend.commandUsageMonitor,no handler,org.eclipse.php.editor,There is no handler to execute for command org.eclipse.jdt.debug.ui.commands.ForceReturn,"org.eclipse.jdt.debug.ui.commands.ForceReturn",1440501974575
org.zend.commandUsageMonitor,no handler,org.eclipse.php.editor,There is no handler to execute for command org.eclipse.jdt.debug.ui.commands.ForceReturn,"org.eclipse.jdt.debug.ui.commands.ForceReturn",1440501974575
org.zend.commandUsageMonitor,no handler,org.eclipse.php.editor,There is no handler to execute for command org.eclipse.jdt.debug.ui.commands.ForceReturn,"org.eclipse.jdt.debug.ui.commands.ForceReturn",1440501974575
org.zend.commandUsageMonitor,no handler,org.eclipse.php.editor,There is no handler to execute for command org.eclipse.jdt.debug.ui.commands.ForceReturn,"org.eclipse.jdt.debug.ui.commands.ForceReturn",1440501974575
org.zend.commandUsageMonitor,no handler,org.eclipse.php.editor,There is no handler to execute for command org.eclipse.jdt.debug.ui.commands.ForceReturn,"org.eclipse.jdt.debug.ui.commands.ForceReturn",1440501974575
org.zend.commandUsageMonitor,no handler,org.eclipse.php.editor,There is no handler to execute for command org.eclipse.jdt.debug.ui.commands.ForceReturn,"org.eclipse.jdt.debug.ui.commands.ForceReturn",1440501974575
org.zend.commandUsageMonitor,no handler,org.eclipse.php.editor,There is no handler to execute for command org.eclipse.jdt.debug.ui.commands.ForceReturn,"org.eclipse.jdt.debug.ui.commands.ForceReturn",1440501974575
org.zend.commandUsageMonitor,no handler,org.eclipse.php.editor,There is no handler to execute for command org.eclipse.jdt.debug.ui.commands.ForceReturn,"org.eclipse.jdt.debug.ui.commands.ForceReturn",1440501974575
org.zend.commandUsageMonitor,no handler,org.eclipse.php.editor,There is no handler to execute for command org.eclipse.jdt.debug.ui.commands.ForceReturn,"org.eclipse.jdt.debug.ui.commands.ForceReturn",1440501974575
org.zend.commandUsageMonitor,no handler,org.eclipse.php.editor,There is no handler to execute for command org.eclipse.jdt.debug.ui.commands.ForceReturn,"org.eclipse.jdt.debug.ui.commands.ForceReturn",1440501974575
org.zend.commandUsageMonitor,no handler,org.eclipse.php.editor,There is no handler to execute for command org.eclipse.jdt.debug.ui.commands.ForceReturn,"org.eclipse.jdt.debug.ui.commands.ForceReturn",1440501974575
org.zend.commandUsageMonitor,no handler,org.eclipse.php.editor,There is no handler to execute for command org.eclipse.jdt.debug.ui.commands.ForceReturn,"org.eclipse.jdt.debug.ui.commands.ForceReturn",1440501974576
org.zend.commandUsageMonitor,no handler,org.eclipse.php.editor,There is no handler to execute for command org.eclipse.jdt.debug.ui.commands.ForceReturn,"org.eclipse.jdt.debug.ui.commands.ForceReturn",1440501974576
org.zend.commandUsageMonitor,no handler,org.eclipse.php.editor,There is no handler to execute for command org.eclipse.jdt.debug.ui.commands.ForceReturn,"org.eclipse.jdt.debug.ui.commands.ForceReturn",1440501974576
org.zend.commandUsageMonitor,no handler,org.eclipse.php.editor,There is no handler to execute for command org.eclipse.jdt.debug.ui.commands.ForceReturn,"org.eclipse.jdt.debug.ui.commands.ForceReturn",1440501974576
org.zend.commandUsageMonitor,no handler,org.eclipse.php.editor,There is no handler to execute for command org.eclipse.jdt.debug.ui.commands.ForceReturn,"org.eclipse.jdt.debug.ui.commands.ForceReturn",1440501974576
org.zend.commandUsageMonitor,no handler,org.eclipse.php.editor,There is no handler to execute for command org.eclipse.jdt.debug.ui.commands.ForceReturn,"org.eclipse.jdt.debug.ui.commands.ForceReturn",1440501974576
org.zend.commandUsageMonitor,no handler,org.eclipse.php.editor,There is no handler to execute for command org.eclipse.jdt.debug.ui.commands.ForceReturn,"org.eclipse.jdt.debug.ui.commands.ForceReturn",1440501974576
org.zend.commandUsageMonitor,no handler,org.eclipse.php.editor,There is no handler to execute for command org.eclipse.jdt.debug.ui.commands.ForceReturn,"org.eclipse.jdt.debug.ui.commands.ForceReturn",1440501974576
org.zend.commandUsageMonitor,no handler,org.eclipse.php.editor,There is no handler to execute for command org.eclipse.jdt.debug.ui.commands.ForceReturn,"org.eclipse.jdt.debug.ui.commands.ForceReturn",1440501974576
org.zend.commandUsageMonitor,no handler,org.eclipse.php.editor,There is no handler to execute for command org.eclipse.jdt.debug.ui.commands.ForceReturn,"org.eclipse.jdt.debug.ui.commands.ForceReturn",1440501974576
org.zend.commandUsageMonitor,no handler,org.eclipse.php.editor,There is no handler to execute for command org.eclipse.jdt.debug.ui.commands.ForceReturn,"org.eclipse.jdt.debug.ui.commands.ForceReturn",1440501974576
org.zend.commandUsageMonitor,no handler,org.eclipse.php.editor,There is no handler to execute for command org.eclipse.jdt.debug.ui.commands.ForceReturn,"org.eclipse.jdt.debug.ui.commands.ForceReturn",1440501974576
org.zend.commandUsageMonitor,no handler,org.eclipse.php.editor,There is no handler to execute for command org.eclipse.jdt.debug.ui.commands.ForceReturn,"org.eclipse.jdt.debug.ui.commands.ForceReturn",1440501974576
org.zend.commandUsageMonitor,no handler,org.eclipse.php.editor,There is no handler to execute for command org.eclipse.jdt.debug.ui.commands.ForceReturn,"org.eclipse.jdt.debug.ui.commands.ForceReturn",1440501974576
org.zend.commandUsageMonitor,no handler,org.eclipse.php.editor,There is no handler to execute for command org.eclipse.jdt.debug.ui.commands.ForceReturn,"org.eclipse.jdt.debug.ui.commands.ForceReturn",1440501974576
org.zend.commandUsageMonitor,no handler,org.eclipse.php.editor,There is no handler to execute for command org.eclipse.jdt.debug.ui.commands.ForceReturn,"org.eclipse.jdt.debug.ui.commands.ForceReturn",1440501974576
